[2026-01-29 09:18:50] [BBIC] REPORT: 2026-01-29_09-18-50 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:37:48] [BBIC] REPORT: 2026-01-29_09-37-48 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:37:57] [BBIC] REPORT: 2026-01-29_09-37-57 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:37:58] [BBIC] REPORT: 2026-01-29_09-37-58 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:10] [BBIC] REPORT: 2026-01-29_09-38-10 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:11] [BBIC] REPORT: 2026-01-29_09-38-11 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:23] [BBIC] REPORT: 2026-01-29_09-38-23 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:24] [BBIC] REPORT: 2026-01-29_09-38-23 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:24] [BBIC] REPORT: 2026-01-29_09-38-24 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:34] [BBIC] REPORT: 2026-01-29_09-38-34 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:35] [BBIC] REPORT: 2026-01-29_09-38-35 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:44] [BBIC] REPORT: 2026-01-29_09-38-44 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:45] [BBIC] REPORT: 2026-01-29_09-38-45 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:38:53] [BBIC] REPORT: 2026-01-29_09-38-53 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:39:00] [BBIC] REPORT: 2026-01-29_09-39-00 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:39:28] [BBIC] REPORT: 2026-01-29_09-39-28 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:39:54] [BBIC] REPORT: 2026-01-29_09-39-54 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:39:55] [BBIC] REPORT: 2026-01-29_09-39-55 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:04] [BBIC] REPORT: 2026-01-29_09-40-03 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:05] [BBIC] REPORT: 2026-01-29_09-40-04 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:15] [BBIC] REPORT: 2026-01-29_09-40-15 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:15] [BBIC] REPORT: 2026-01-29_09-40-15 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:25] [BBIC] REPORT: 2026-01-29_09-40-25 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:26] [BBIC] REPORT: 2026-01-29_09-40-26 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:37] [BBIC] REPORT: 2026-01-29_09-40-37 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:38] [BBIC] REPORT: 2026-01-29_09-40-38 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:40:38] [BBIC] REPORT: 2026-01-29_09-40-38 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:45:06] [BBIC] REPORT: 2026-01-29_09-45-06 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:46:50] [BBIC] REPORT: 2026-01-29_09-46-50 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:47:14] [BBIC] REPORT: 2026-01-29_09-47-14 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:47:46] [BBIC] REPORT: 2026-01-29_09-47-46 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:47:53] [BBIC] REPORT: 2026-01-29_09-47-53 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:48:00] [BBIC] REPORT: 2026-01-29_09-48-00 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:48:07] [BBIC] REPORT: 2026-01-29_09-48-07 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:48:15] [BBIC] REPORT: 2026-01-29_09-48-15 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:48:38] [BBIC] REPORT: 2026-01-29_09-48-38 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:48:58] [BBIC] REPORT: 2026-01-29_09-48-57 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:49:21] [BBIC] REPORT: 2026-01-29_09-49-21 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:50:41] [BBIC] REPORT: 2026-01-29_09-50-41 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:50:47] [BBIC] REPORT: 2026-01-29_09-50-47 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:50:54] [BBIC] REPORT: 2026-01-29_09-50-54 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:01] [BBIC] REPORT: 2026-01-29_09-51-01 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:06] [BBIC] REPORT: 2026-01-29_09-51-06 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:09] [BBIC] REPORT: 2026-01-29_09-51-09 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:16] [BBIC] REPORT: 2026-01-29_09-51-16 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:23] [BBIC] REPORT: 2026-01-29_09-51-23 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:31] [BBIC] REPORT: 2026-01-29_09-51-31 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:51:31] [BBIC] REPORT: 2026-01-29_09-51-31 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 09:53:16] [BBIC] REPORT: 2026-01-29_09-53-16 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:53:38] [BBIC] REPORT: 2026-01-29_09-53-38 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:53:52] [BBIC] REPORT: 2026-01-29_09-53-52 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:53:59] [BBIC] REPORT: 2026-01-29_09-53-59 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:06] [BBIC] REPORT: 2026-01-29_09-54-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:13] [BBIC] REPORT: 2026-01-29_09-54-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:20] [BBIC] REPORT: 2026-01-29_09-54-20 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:27] [BBIC] REPORT: 2026-01-29_09-54-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:34] [BBIC] REPORT: 2026-01-29_09-54-34 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:41] [BBIC] REPORT: 2026-01-29_09-54-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:48] [BBIC] REPORT: 2026-01-29_09-54-48 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:54:55] [BBIC] REPORT: 2026-01-29_09-54-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:02] [BBIC] REPORT: 2026-01-29_09-55-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:09] [BBIC] REPORT: 2026-01-29_09-55-09 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:16] [BBIC] REPORT: 2026-01-29_09-55-16 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:25] [BBIC] REPORT: 2026-01-29_09-55-25 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:25] [BBIC] REPORT: 2026-01-29_09-55-25 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:32] [BBIC] REPORT: 2026-01-29_09-55-32 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:39] [BBIC] REPORT: 2026-01-29_09-55-39 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:46] [BBIC] REPORT: 2026-01-29_09-55-46 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:47] [BBIC] REPORT: 2026-01-29_09-55-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:55:54] [BBIC] REPORT: 2026-01-29_09-55-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:01] [BBIC] REPORT: 2026-01-29_09-56-01 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:07] [BBIC] REPORT: 2026-01-29_09-56-07 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:15] [BBIC] REPORT: 2026-01-29_09-56-15 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:21] [BBIC] REPORT: 2026-01-29_09-56-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:28] [BBIC] REPORT: 2026-01-29_09-56-28 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:36] [BBIC] REPORT: 2026-01-29_09-56-35 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:42] [BBIC] REPORT: 2026-01-29_09-56-42 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:50] [BBIC] REPORT: 2026-01-29_09-56-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:56:57] [BBIC] REPORT: 2026-01-29_09-56-56 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:57:04] [BBIC] REPORT: 2026-01-29_09-57-04 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:57:11] [BBIC] REPORT: 2026-01-29_09-57-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:57:18] [BBIC] REPORT: 2026-01-29_09-57-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:57:32] [BBIC] REPORT: 2026-01-29_09-57-32 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:57:55] [BBIC] REPORT: 2026-01-29_09-57-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:14] [BBIC] REPORT: 2026-01-29_09-58-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:22] [BBIC] REPORT: 2026-01-29_09-58-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:28] [BBIC] REPORT: 2026-01-29_09-58-28 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:35] [BBIC] REPORT: 2026-01-29_09-58-35 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:43] [BBIC] REPORT: 2026-01-29_09-58-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:50] [BBIC] REPORT: 2026-01-29_09-58-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:58:57] [BBIC] REPORT: 2026-01-29_09-58-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:04] [BBIC] REPORT: 2026-01-29_09-59-04 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:11] [BBIC] REPORT: 2026-01-29_09-59-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:18] [BBIC] REPORT: 2026-01-29_09-59-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:26] [BBIC] REPORT: 2026-01-29_09-59-26 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:33] [BBIC] REPORT: 2026-01-29_09-59-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:41] [BBIC] REPORT: 2026-01-29_09-59-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:42] [BBIC] REPORT: 2026-01-29_09-59-42 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:50] [BBIC] REPORT: 2026-01-29_09-59-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 09:59:58] [BBIC] REPORT: 2026-01-29_09-59-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:00:03] [BBIC] REPORT: 2026-01-29_10-00-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:00:05] [BBIC] REPORT: 2026-01-29_10-00-05 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:00:12] [BBIC] REPORT: 2026-01-29_10-00-12 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:00:19] [BBIC] REPORT: 2026-01-29_10-00-19 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:00:26] [BBIC] REPORT: 2026-01-29_10-00-26 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:01:50] [BBIC] REPORT: 2026-01-29_10-01-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:02:11] [BBIC] REPORT: 2026-01-29_10-02-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:03:58] [BBIC] REPORT: 2026-01-29_10-03-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:04:18] [BBIC] REPORT: 2026-01-29_10-04-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:06:06] [BBIC] REPORT: 2026-01-29_10-06-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:06:26] [BBIC] REPORT: 2026-01-29_10-06-26 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:08:14] [BBIC] REPORT: 2026-01-29_10-08-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:08:33] [BBIC] REPORT: 2026-01-29_10-08-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:10:21] [BBIC] REPORT: 2026-01-29_10-10-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:10:40] [BBIC] REPORT: 2026-01-29_10-10-40 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:12:20] [BBIC] REPORT: 2026-01-29_10-12-20 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:12:29] [BBIC] REPORT: 2026-01-29_10-12-29 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:12:48] [BBIC] REPORT: 2026-01-29_10-12-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:14:36] [BBIC] REPORT: 2026-01-29_10-14-36 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:14:55] [BBIC] REPORT: 2026-01-29_10-14-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:16:43] [BBIC] REPORT: 2026-01-29_10-16-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:17:02] [BBIC] REPORT: 2026-01-29_10-17-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:18:50] [BBIC] REPORT: 2026-01-29_10-18-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:19:09] [BBIC] REPORT: 2026-01-29_10-19-09 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:19:32] [BBIC] REPORT: 2026-01-29_10-19-32 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:19:55] [BBIC] REPORT: 2026-01-29_10-19-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:20:58] [BBIC] REPORT: 2026-01-29_10-20-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:21:17] [BBIC] REPORT: 2026-01-29_10-21-17 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:21:24] [BBIC] REPORT: 2026-01-29_10-21-24 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:21:53] [BBIC] REPORT: 2026-01-29_10-21-53 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:23:06] [BBIC] REPORT: 2026-01-29_10-23-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:23:25] [BBIC] REPORT: 2026-01-29_10-23-25 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:24:00] [BBIC] REPORT: 2026-01-29_10-24-00 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:25:13] [BBIC] REPORT: 2026-01-29_10-25-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:25:33] [BBIC] REPORT: 2026-01-29_10-25-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:26:08] [BBIC] REPORT: 2026-01-29_10-26-08 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:27:21] [BBIC] REPORT: 2026-01-29_10-27-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:27:40] [BBIC] REPORT: 2026-01-29_10-27-40 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:28:15] [BBIC] REPORT: 2026-01-29_10-28-15 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:29:28] [BBIC] REPORT: 2026-01-29_10-29-28 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:29:48] [BBIC] REPORT: 2026-01-29_10-29-48 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:30:22] [BBIC] REPORT: 2026-01-29_10-30-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:31:36] [BBIC] REPORT: 2026-01-29_10-31-36 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:31:55] [BBIC] REPORT: 2026-01-29_10-31-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:32:29] [BBIC] REPORT: 2026-01-29_10-32-29 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:33:43] [BBIC] REPORT: 2026-01-29_10-33-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:34:03] [BBIC] REPORT: 2026-01-29_10-34-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:34:37] [BBIC] REPORT: 2026-01-29_10-34-37 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:35:52] [BBIC] REPORT: 2026-01-29_10-35-52 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:36:11] [BBIC] REPORT: 2026-01-29_10-36-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:36:46] [BBIC] REPORT: 2026-01-29_10-36-46 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:38:00] [BBIC] REPORT: 2026-01-29_10-38-00 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:38:22] [BBIC] REPORT: 2026-01-29_10-38-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:38:54] [BBIC] REPORT: 2026-01-29_10-38-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:40:10] [BBIC] REPORT: 2026-01-29_10-40-10 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:40:30] [BBIC] REPORT: 2026-01-29_10-40-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:41:02] [BBIC] REPORT: 2026-01-29_10-41-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:42:18] [BBIC] REPORT: 2026-01-29_10-42-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:42:39] [BBIC] REPORT: 2026-01-29_10-42-39 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:43:12] [BBIC] REPORT: 2026-01-29_10-43-12 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:44:27] [BBIC] REPORT: 2026-01-29_10-44-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:44:47] [BBIC] REPORT: 2026-01-29_10-44-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:45:23] [BBIC] REPORT: 2026-01-29_10-45-23 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:46:36] [BBIC] REPORT: 2026-01-29_10-46-36 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:46:56] [BBIC] REPORT: 2026-01-29_10-46-56 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:47:32] [BBIC] REPORT: 2026-01-29_10-47-32 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:48:45] [BBIC] REPORT: 2026-01-29_10-48-45 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:49:42] [BBIC] REPORT: 2026-01-29_10-49-42 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:50:58] [BBIC] REPORT: 2026-01-29_10-50-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:51:53] [BBIC] REPORT: 2026-01-29_10-51-52 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:52:34] [BBIC] REPORT: 2026-01-29_10-52-34 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:53:07] [BBIC] REPORT: 2026-01-29_10-53-07 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:54:02] [BBIC] REPORT: 2026-01-29_10-54-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:54:43] [BBIC] REPORT: 2026-01-29_10-54-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:55:16] [BBIC] REPORT: 2026-01-29_10-55-16 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:56:14] [BBIC] REPORT: 2026-01-29_10-56-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:56:53] [BBIC] REPORT: 2026-01-29_10-56-53 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:57:27] [BBIC] REPORT: 2026-01-29_10-57-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:58:24] [BBIC] REPORT: 2026-01-29_10-58-23 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:59:03] [BBIC] REPORT: 2026-01-29_10-59-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 10:59:37] [BBIC] REPORT: 2026-01-29_10-59-37 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:00:33] [BBIC] REPORT: 2026-01-29_11-00-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:01:12] [BBIC] REPORT: 2026-01-29_11-01-12 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:01:47] [BBIC] REPORT: 2026-01-29_11-01-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:02:45] [BBIC] REPORT: 2026-01-29_11-02-45 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:03:23] [BBIC] REPORT: 2026-01-29_11-03-23 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:03:58] [BBIC] REPORT: 2026-01-29_11-03-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:04:54] [BBIC] REPORT: 2026-01-29_11-04-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:05:33] [BBIC] REPORT: 2026-01-29_11-05-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:06:08] [BBIC] REPORT: 2026-01-29_11-06-08 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:07:04] [BBIC] REPORT: 2026-01-29_11-07-04 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:07:43] [BBIC] REPORT: 2026-01-29_11-07-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:08:19] [BBIC] REPORT: 2026-01-29_11-08-19 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:09:13] [BBIC] REPORT: 2026-01-29_11-09-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
