[2026-01-29 09:18:50] [BBIC] REPORT: 2026-01-29_09-18-50 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 11:09:57] [BBIC] REPORT: 2026-01-29_11-09-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:10:30] [BBIC] REPORT: 2026-01-29_11-10-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:11:22] [BBIC] REPORT: 2026-01-29_11-11-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:12:09] [BBIC] REPORT: 2026-01-29_11-12-09 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:12:39] [BBIC] REPORT: 2026-01-29_11-12-39 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:13:33] [BBIC] REPORT: 2026-01-29_11-13-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:14:18] [BBIC] REPORT: 2026-01-29_11-14-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:14:51] [BBIC] REPORT: 2026-01-29_11-14-51 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:15:42] [BBIC] REPORT: 2026-01-29_11-15-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:16:29] [BBIC] REPORT: 2026-01-29_11-16-29 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:17:01] [BBIC] REPORT: 2026-01-29_11-17-01 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:17:51] [BBIC] REPORT: 2026-01-29_11-17-51 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:18:40] [BBIC] REPORT: 2026-01-29_11-18-40 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:19:13] [BBIC] REPORT: 2026-01-29_11-19-12 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:20:01] [BBIC] REPORT: 2026-01-29_11-20-01 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:20:49] [BBIC] REPORT: 2026-01-29_11-20-49 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:21:23] [BBIC] REPORT: 2026-01-29_11-21-23 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:22:11] [BBIC] REPORT: 2026-01-29_11-22-10 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:22:58] [BBIC] REPORT: 2026-01-29_11-22-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:23:33] [BBIC] REPORT: 2026-01-29_11-23-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:24:21] [BBIC] REPORT: 2026-01-29_11-24-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:25:08] [BBIC] REPORT: 2026-01-29_11-25-08 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:25:43] [BBIC] REPORT: 2026-01-29_11-25-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:27:19] [BBIC] REPORT: 2026-01-29_11-27-19 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:27:54] [BBIC] REPORT: 2026-01-29_11-27-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:28:47] [BBIC] REPORT: 2026-01-29_11-28-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:29:30] [BBIC] REPORT: 2026-01-29_11-29-29 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:30:03] [BBIC] REPORT: 2026-01-29_11-30-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:30:57] [BBIC] REPORT: 2026-01-29_11-30-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:31:40] [BBIC] REPORT: 2026-01-29_11-31-40 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:32:12] [BBIC] REPORT: 2026-01-29_11-32-12 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:33:07] [BBIC] REPORT: 2026-01-29_11-33-07 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:33:49] [BBIC] REPORT: 2026-01-29_11-33-49 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:34:22] [BBIC] REPORT: 2026-01-29_11-34-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:35:18] [BBIC] REPORT: 2026-01-29_11-35-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:35:58] [BBIC] REPORT: 2026-01-29_11-35-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:36:33] [BBIC] REPORT: 2026-01-29_11-36-33 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:37:28] [BBIC] REPORT: 2026-01-29_11-37-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:38:07] [BBIC] REPORT: 2026-01-29_11-38-07 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:38:41] [BBIC] REPORT: 2026-01-29_11-38-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 11:39:36] [BBIC] REPORT: 2026-01-29_11-39-36 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:07:46] [BBIC] REPORT: 2026-01-29_17-07-46 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:09:52] [BBIC] REPORT: 2026-01-29_17-09-52 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:11:59] [BBIC] REPORT: 2026-01-29_17-11-59 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:14:06] [BBIC] REPORT: 2026-01-29_17-14-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:16:13] [BBIC] REPORT: 2026-01-29_17-16-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:18:21] [BBIC] REPORT: 2026-01-29_17-18-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:20:27] [BBIC] REPORT: 2026-01-29_17-20-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:22:34] [BBIC] REPORT: 2026-01-29_17-22-34 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:24:41] [BBIC] REPORT: 2026-01-29_17-24-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:26:48] [BBIC] REPORT: 2026-01-29_17-26-48 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:28:57] [BBIC] REPORT: 2026-01-29_17-28-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:31:05] [BBIC] REPORT: 2026-01-29_17-31-05 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:33:13] [BBIC] REPORT: 2026-01-29_17-33-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:35:22] [BBIC] REPORT: 2026-01-29_17-35-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:37:30] [BBIC] REPORT: 2026-01-29_17-37-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:39:41] [BBIC] REPORT: 2026-01-29_17-39-41 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:41:49] [BBIC] REPORT: 2026-01-29_17-41-49 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:43:58] [BBIC] REPORT: 2026-01-29_17-43-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:46:06] [BBIC] REPORT: 2026-01-29_17-46-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:48:14] [BBIC] REPORT: 2026-01-29_17-48-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:50:22] [BBIC] REPORT: 2026-01-29_17-50-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:52:30] [BBIC] REPORT: 2026-01-29_17-52-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:54:39] [BBIC] REPORT: 2026-01-29_17-54-39 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:56:47] [BBIC] REPORT: 2026-01-29_17-56-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 17:58:55] [BBIC] REPORT: 2026-01-29_17-58-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 18:01:03] [BBIC] REPORT: 2026-01-29_18-01-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 18:03:11] [BBIC] REPORT: 2026-01-29_18-03-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 18:05:19] [BBIC] REPORT: 2026-01-29_18-05-18 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 18:07:27] [BBIC] REPORT: 2026-01-29_18-07-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 18:09:35] [BBIC] REPORT: 2026-01-29_18-09-35 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
